name,salary_from,salary_to,salary_currency,area_name,published_at
"Токарь (Тамбовская область, г. Мичуринск)",Оренбург,100000.0,123000.0,RUR,2022-12-01T14:37:06+0300
Шлифовщик (Ярославская область),Екатеринбург,100000.0,106000.0,RUR,2022-12-01T15:48:51+0300
Токарь-расточник (г. Н. Новгород),Иваново (Ивановская область),120000.0,,RUR,2022-12-01T16:19:03+0300
Токарь-расточник (г. Н. Новгород),Кострома,120000.0,,RUR,2022-12-01T16:19:03+0300
Токарь (г. Шумерля),Альметьевск,100000.0,110000.0,RUR,2022-12-01T12:16:43+0300
Токарь (г. Великие Луки),Торжок,120000.0,,RUR,2022-12-01T12:24:29+0300
Токарь-универсал (г. Магнитогорск),Орск,110000.0,,RUR,2022-12-01T15:31:51+0300
Аналитик отдела прогнозирования продаж,Москва,80000.0,,RUR,2022-12-01T09:15:29+0300
Механик по специализированной технике,Норильск,148000.0,165000.0,RUR,2022-12-01T08:39:11+0300
Системный администратор,Владимир,,50000.0,RUR,2022-12-01T10:50:38+0300
Проект-менеджер по разработке сайтов,Тюмень,40000.0,120000.0,RUR,2022-12-01T11:10:01+0300
Фрезеровщик,Арсеньев,50000.0,,RUR,2022-12-01T01:58:56+0300
Фрезеровщик,Новокузнецк,40000.0,50000.0,RUR,2022-12-01T05:20:16+0300
Токарь (Пермь),Тверь,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Токарь (Пермь),Великий Новгород,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Фрезеровщик (Пермь),Воронеж,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Токарь (г. Шумерля),Алатырь,100000.0,110000.0,RUR,2022-12-01T12:13:54+0300
Токарь (г. Шумерля),Абдулино,100000.0,110000.0,RUR,2022-12-01T12:19:02+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Ахтубинск,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Наладчик станков с ЧПУ,Ижевск,113000.0,,RUR,2022-12-01T15:43:44+0300
Шлифовщик (Ярославская область),Киров (Кировская область),100000.0,106000.0,RUR,2022-12-01T15:48:51+0300
Специалист в службу поддержки в Яндекс Бизнес,Артем,26000.0,33800.0,RUR,2022-12-01T21:28:37+0300
Наладчик,Чебоксары,35000.0,45000.0,RUR,2022-12-01T12:28:41+0300
Дизайнер компьютерной графики,Минск,1540.0,1540.0,BYR,2022-12-01T14:25:13+0300
Наладчик технологического оборудования,Кстово,50000.0,80000.0,RUR,2022-12-01T09:48:07+0300
Техник лаборатории неразрушающего контроля,Краснодар,100000.0,100000.0,RUR,2022-12-01T10:05:54+0300
Программист (системный администратор),Томск,40000.0,40000.0,RUR,2022-12-01T22:07:45+0300
Механик по специализированной технике,Иркутск,148000.0,165000.0,RUR,2022-12-01T08:39:11+0300
Шлифовщик,Мегион,120000.0,,RUR,2022-12-01T11:36:53+0300
Токарь (г. Великие Луки),Псков,120000.0,,RUR,2022-12-01T12:24:29+0300
Наладчик производственного оборудования,Белгород,55000.0,,RUR,2022-12-01T15:37:14+0300
Менеджер по работе с проектными организациями,Москва,100000.0,200000.0,RUR,2022-12-01T18:03:43+0300
Сверловщик,Нижний Тагил,94000.0,,RUR,2022-12-01T08:31:16+0300
Токарь (Пермь),Киров (Кировская область),106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Токарь (Пермь),Орел,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Фрезеровщик (Пермь),Ярославль,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Фрезеровщик (Пермь),Великий Новгород,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Токарь-расточник (г.Пермь),Нижний Новгород,112000.0,140000.0,RUR,2022-12-01T08:26:45+0300
Технический специалист (IT),Алматы,200000.0,300000.0,KZT,2022-12-01T08:57:21+0300
Фрезеровщик (г. Великие Луки),Калязин,100000.0,,RUR,2022-12-01T12:28:53+0300
"Токарь (Тамбовская область, г. Мичуринск)",Ярославль,100000.0,123000.0,RUR,2022-12-01T14:37:06+0300
Токарь-расточник,Пермь,134000.0,,RUR,2022-12-01T14:50:45+0300
Техник лаборатории неразрушающего контроля,Самара,100000.0,100000.0,RUR,2022-12-01T10:05:54+0300
Специалист в службу поддержки в Яндекс Бизнес,Дзержинск (Нижегородская область),26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Мастер СТО,Омск,60000.0,,RUR,2022-12-01T08:47:46+0300
Шлифовщик в дивизион станкостроения,Ижевск,40000.0,76000.0,RUR,2022-12-01T15:41:39+0300
Токарь (Пермь),Псков,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Токарь-расточник,Саранск,30000.0,,RUR,2022-12-01T10:54:51+0300
Токарь,Стерлитамак,57000.0,97000.0,RUR,2022-12-01T09:26:32+0300
Программист 1С,Тамбов,150000.0,,RUR,2022-12-01T13:10:22+0300
"Токарь (Тамбовская область, г. Мичуринск)",Великий Новгород,100000.0,123000.0,RUR,2022-12-01T14:37:06+0300
Токарь-универсал (г. Магнитогорск),Стерлитамак,110000.0,,RUR,2022-12-01T15:31:51+0300
Шлифовщик (Ярославская область),Орел,100000.0,106000.0,RUR,2022-12-01T15:48:51+0300
Дизайнер корпусной мебели,Уфа,60000.0,120000.0,RUR,2022-12-01T15:49:12+0300
"Автор студенческих работ (IT, программирование)",Москва,70000.0,150000.0,RUR,2022-12-01T16:30:06+0300
Аналитик-Менеджер по работе с корпоративными клиентами,Самара,32500.0,43000.0,RUR,2022-12-01T16:34:34+0300
Главный механик,Москва,120000.0,,RUR,2022-12-01T16:51:54+0300
Бизнес-аналитик/специалист по внедрению Битрикс24,Санкт-Петербург,60000.0,80000.0,RUR,2022-12-01T17:36:03+0300
Фрезеровщик (Пермь),Соликамск,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Фрезеровщик,Балашиха,110000.0,125000.0,RUR,2022-12-01T16:53:57+0300
UX-писатель,Йошкар-Ола,70000.0,,RUR,2022-12-01T19:21:35+0300
Токарь (Пермь),Тамбов,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Фрезеровщик (Пермь),Саратов,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Фрезеровщик (Пермь),Томск,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Токарь (г. Шумерля),Нижнекамск,100000.0,110000.0,RUR,2022-12-01T12:16:43+0300
Шлифовщик (г. Липецк),Смоленск,100000.0,,RUR,2022-12-01T15:27:46+0300
"Токарь (16к20), г. Шумерля",Воткинск,110000.0,,RUR,2022-12-01T16:51:39+0300
Токарь-расточник,Рязань,50000.0,,RUR,2022-12-01T18:43:53+0300
Заведующий отделом информационных технологий,Ульяновск,30000.0,40000.0,RUR,2022-12-01T09:40:36+0300
Оператор станков с ЧПУ,Москва,60000.0,80000.0,RUR,2022-12-01T16:19:03+0300
Специалист технической поддержки (Якутия),Стерлитамак,100000.0,,RUR,2022-12-01T18:11:33+0300
"Менеджер по работе с ключевыми клиентами (IT продукт, B2B сектор)",Новосибирск,250000.0,,RUR,2022-12-01T18:00:38+0300
Principal Engineer FPGA,Санкт-Петербург,300000.0,,RUR,2022-12-01T18:29:19+0300
Специалист в службу поддержки в Яндекс Бизнес,Рыбинск,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Токарь,Уссурийск,50000.0,,RUR,2022-12-01T01:53:37+0300
Фрезеровщик (Пермь),Рязань,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Электрик-механик,Мытищи,80000.0,,RUR,2022-12-01T08:44:28+0300
Токарь-расточник,Томск,140000.0,,RUR,2022-12-01T11:31:48+0300
Механик,Клин,,52000.0,RUR,2022-12-01T14:40:36+0300
Оператор ЧПУ / Наладчик ЧПУ,Арзамас,110000.0,,RUR,2022-12-01T13:23:54+0300
Системный аналитик,Екатеринбург,160000.0,,RUR,2022-12-01T16:57:06+0300
Начальник гаража,Нижний Новгород,21000.0,25000.0,RUR,2022-12-01T17:15:51+0300
"Токарь( Электронное оборудование, приборы и компоненты)",Санкт-Петербург,50000.0,55000.0,RUR,2022-12-01T10:26:38+0300
Оператор станков с программным управлением,Тюмень,60000.0,,RUR,2022-12-01T07:28:33+0300
Токарь (Пермь),Ярославль,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Токарь (Пермь),Оса,106000.0,126000.0,RUR,2022-12-01T07:40:26+0300
Токарь-расточник (г.Пермь),Воронеж,112000.0,140000.0,RUR,2022-12-01T08:26:45+0300
Токарь-карусельщик,Курган,130000.0,,RUR,2022-12-01T09:30:25+0300
Токарь (г. Шумерля),Новочебоксарск,100000.0,110000.0,RUR,2022-12-01T12:13:54+0300
"Токарь (Тамбовская область, г. Мичуринск)",Краснодар,100000.0,123000.0,RUR,2022-12-01T14:37:06+0300
Шлифовщик (Ярославская область),Смоленск,100000.0,106000.0,RUR,2022-12-01T15:48:51+0300
Токарь-расточник (г. Н. Новгород),Киров (Кировская область),120000.0,,RUR,2022-12-01T16:19:03+0300
Оператор гибочного пресса/гильотина,Люберцы,75000.0,,RUR,2022-12-01T09:32:50+0300
Специалист по общению с клиентами в Яндекс Бизнес,Реутов,26000.0,33800.0,RUR,2022-12-01T21:04:36+0300
Специалист службы поддержки в Яндекс Бизнес,Нефтеюганск,26000.0,33800.0,RUR,2022-12-01T21:15:58+0300
Преподаватель по программированию,Караганда,45000.0,120000.0,KZT,2022-12-01T12:18:54+0300
Наладчик станков с ЧПУ,Воронеж,50000.0,,RUR,2022-12-01T14:06:47+0300
Специалист по общению с клиентами в Яндекс Бизнес,Новочебоксарск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Фрезеровщик (инструментальный цех),Санкт-Петербург,70000.0,,RUR,2022-12-01T13:05:43+0300
Токарь (Пермь),Соликамск,106000.0,126000.0,RUR,2022-12-01T07:39:10+0300
Специалист (по сопровождению 1С),Кемерово,150000.0,150000.0,RUR,2022-12-01T11:23:06+0300
Оператор ЧПУ / Наладчик ЧПУ,Стерлитамак,110000.0,,RUR,2022-12-01T13:23:54+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Пенза,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Техник по информационным технологиям,Беслан,30000.0,30000.0,RUR,2022-12-01T15:36:30+0300
Специалист по общению с клиентами в Яндекс Бизнес,Химки,26000.0,33800.0,RUR,2022-12-01T20:57:48+0300
Программист 1С,Тверь,150000.0,,RUR,2022-12-01T13:10:22+0300
Аналитик 1С ERP,Уфа,100000.0,200000.0,RUR,2022-12-01T13:10:55+0300
Оператор ЧПУ / Наладчик ЧПУ,Архангельск,110000.0,,RUR,2022-12-01T13:23:54+0300
Программист-разработчик,Москва,100000.0,,RUR,2022-12-01T13:33:37+0300
Мастер по ремонту бытовой техники,Ульяновск,50000.0,,RUR,2022-12-01T16:29:58+0300
Токарь-расточник (г.Пермь),Казань,112000.0,140000.0,RUR,2022-12-01T08:26:45+0300
Токарь (г. Великие Луки),Чудово,120000.0,,RUR,2022-12-01T12:24:29+0300
Middle Backend Developer,Москва,180000.0,250000.0,RUR,2022-12-01T13:55:38+0300
Токарь-расточник (г. Н. Новгород),Дзержинск (Нижегородская область),120000.0,,RUR,2022-12-01T16:19:03+0300
Мастер по ремонту оборудования механического,Волжский (Волгоградская область),40200.0,42900.0,RUR,2022-12-01T16:30:27+0300
Специалист технической поддержки (Якутия),Улан-Удэ,100000.0,,RUR,2022-12-01T18:11:33+0300
Программист 1С,Пермь,150000.0,,RUR,2022-12-01T13:10:22+0300
"Токарь (Тамбовская область, г. Мичуринск)",Москва,100000.0,123000.0,RUR,2022-12-01T14:37:06+0300
